2,-0.40686,1.6582,-1.5359,2.794,2.8018,-2.4523,-2.5643,-0.67809,0.24073,-0.89519
2,1.9799,0.12228,-1.085,1.5178,0.99958,2.9634,1.3669,-2.61,1.3347,-2.5393
2,-0.6487,1.2061,-2.0358,0.97127,-1.7833,-0.74777,1.4436,3.1001,-0.64595,3.8142
2,1.3585,-0.92634,-0.58627,-2.7068,2.8488,0.74687,-2.2401,-2.8913,-0.86811,0.28621
3,2.2976,-2.0022,-1.409,2.6217,2.3286,1.3415,-2.2663,3.0092,1.2758,2.2626
2,-0.4987,2.4048,0.32762,-3.2629,2.5363,-2.2053,-0.27632,1.8771,-1.6535,1.2742
1,-1.32,-1.1857,-0.54211,-2.0569,-0.20778,-1.7833,-0.023899,-0.8015,-0.51946,-0.46855
1,1.2601,0.51118,-0.23058,-2.3593,0.73879,1.1696,0.886,0.28689,-0.27655,0.16503
1,-1.296,-1.3433,1.2775,1.8598,0.58328,0.76928,0.058727,-1.2336,-0.27961,0.17913
1,0.68633,0.17923,0.42566,1.2872,-1.3382,-0.97328,-0.44699,2.0397,-1.1604,-0.047233
1,0.65962,-1.4258,-1.018,0.44296,-0.73123,0.25946,0.82958,-1.1268,0.91979,-2.2208
2,-1.3815,0.98164,-3.9967,-1.1077,1.2734,3.1831,0.1413,-0.99252,-1.5244,-0.86194
3,-1.1325,-0.48167,2.5882,-2.1083,1.7863,1.3246,0.052156,-3.1248,-3.1414,2.6424
2,-0.052061,4.5458,-1.1053,1.3671,3.0756,-0.35982,0.52409,0.8905,0.28505,-1.3118
3,2.7855,0.53578,2.5838,-0.33207,0.25535,1.6425,-0.022435,2.6044,-3.4074,-3.3365
2,-0.70505,-2.9135,0.82006,-3.83,-0.31648,-1.6092,0.58214,-0.065173,1.6249,-2.1009
3,2.4777,0.2857,-1.3437,3.0563,-0.81205,-1.2896,2.8887,3.9867,-1.5883,-1.3397
1,0.047063,-0.26546,-0.07658,1.0377,-0.86518,-1.9394,0.95368,0.84006,1.9813,0.37919
3,0.70143,5.5231,-2.8586,-0.14463,-0.80184,-2.2184,-0.68819,-1.1184,-1.346,-0.07279
2,0.11097,-1.725,-3.1404,-0.64578,1.4746,0.80433,2.4773,2.3249,1.3164,2.4626
3,-4.2432,2.135,-1.1664,-1.1607,-1.7682,-1.1507,-3.4043,-0.4364,-2.3344,-0.5875
2,-0.81507,-1.1703,-0.2339,-4.2563,2.2481,-0.72805,-2.341,-1.1147,-0.55834,1.1456
1,-0.36223,0.19446,1.0251,-0.89155,0.76403,-0.81357,1.2664,-0.87708,-2.226,0.47872
2,0.66241,3.0413,0.72093,0.79486,1.5803,-3.6651,0.50539,1.9489,1.1073,-1.9816
3,-1.9875,-1.0952,-1.428,1.4649,-4.2374,1.8527,-2.3188,2.0991,-1.2236,2.1384
2,3.4982,0.89751,0.60916,2.9089,1.6354,-0.3903,0.57444,0.59196,-2.4746,-1.8583
1,-1.1326,0.093052,1.1397,0.69116,-1.2247,-0.10136,0.0032095,-2.334,0.22209,1.0251
2,-2.1793,0.021791,3.0099,0.9455,-0.20327,0.14805,1.8588,4.0468,1.3811,0.40209
1,0.88078,0.17951,0.83393,-0.11461,2.0613,-0.53191,1.7218,1.1532,-0.41447,-0.41985
3,-0.93458,1.2406,3.5882,-0.60533,-3.0225,1.5338,2.9548,2.7236,-0.23481,-1.8635
1,1.5187,0.25883,2.2804,-0.56272,-1.1656,-1.1036,-0.48192,-0.074835,0.62552,0.77072
2,1.2231,-1.784,-2.1978,2.4783,-0.43359,3.4759,2.2673,0.34007,0.70654,1.2136
2,-0.62449,-2.2466,-1.3633,0.91121,-0.85029,-1.8864,-3.9601,-1.4829,-0.44507,-1.998
1,-0.46231,-0.6382,-0.69728,-0.14722,-0.78389,-2.9739,0.65537,-0.79985,0.40248,0.18395
3,-1.0998,0.31276,3.3621,-0.95378,-1.0806,-2.895,-0.021792,0.96765,-1.1435,4.3876
2,-1.2229,-1.3617,-2.9113,0.27005,-3.5388,1.2589,1.5982,-0.7825,-2.2149,-1.5193
2,1.5831,0.63567,-0.92442,-1.1402,2.7028,-3.4866,-0.76297,-0.79764,2.8485,0.12619
1,1.2023,-1.1997,-0.089715,-0.35542,1.4162,1.31,0.58573,-1.9672,-0.2316,-0.42585
3,-0.24665,-1.1939,2.2845,1.3858,-0.35468,-5.6758,-0.72384,1.9123,-0.50404,0.79756
3,0.52566,3.3259,-0.39464,-2.2337,3.4984,-0.46386,-3.9001,-1.4593,-0.25704,-0.66757
2,2.2265,1.7702,1.0023,2.2316,-4.0776,-0.15313,1.1728,0.6056,1.9607,0.072706
2,-0.79015,3.0002,-4.3597,-0.28061,1.7914,-1.4275,0.43027,-0.58561,-0.73731,-1.0364
3,-1.1046,1.4249,-0.40675,1.1461,-0.37918,-2.5317,2.5886,-1.8891,3.579,3.4105
3,-3.5096,0.19741,-2.8308,-0.32448,1.5148,2.6915,-0.95229,3.4998,1.8763,0.73738
3,-2.0556,-0.63285,-0.75895,3.7395,-2.7929,1.6526,2.4682,-0.54096,-3.0768,-1.4542
2,2.0494,0.11212,0.92811,0.33581,1.717,1.9011,-4.1716,2.2686,0.12117,0.89585
2,1.9738,1.1236,-2.2927,2.5169,1.822,0.691,-0.6313,2.3969,-2.5206,-1.7568
2,1.6305,1.4935,-2.31,-2.7592,-1.7228,-1.9847,-2.0879,-0.29088,-2.0482,-1.637
1,1.436,0.20355,-0.80464,1.957,0.4344,-0.28452,-0.27753,-1.4351,0.87996,0.86262
1,0.43617,1.5159,1.0826,0.88934,0.81767,-0.90929,-1.0076,-1.4747,-0.81622,0.82241
3,-0.95635,0.79581,1.061,1.6245,-1.7104,1.1798,-3.7728,-3.7611,-0.21319,-3.0281
1,-0.68489,-2.3587,-1.0036,1.2119,-0.6384,-0.75508,-0.36644,1.3144,0.3816,-0.31359
2,-2.6694,2.9639,-0.68052,1.5001,3.0305,-1.274,-0.14549,-1.2048,-2.1243,0.46586
2,-1.4206,0.40057,0.018628,1.1669,-1.7287,3.9031,3.4497,-1.208,0.51104,0.72201
1,-0.39124,1.0879,-0.63973,0.6594,-1.0188,-1.2946,1.3753,1.4422,-0.38627,-1.301
3,0.53289,4.5325,2.4456,0.86794,3.7324,1.3989,-1.371,-0.83596,-0.77948,0.33811
3,-0.94727,4.4494,-2.2207,-1.4545,-1.6824,-1.0757,-1.0511,2.1718,-1.7099,2.6121
1,1.0944,1.1432,-0.36591,-1.3535,1.9894,-0.3361,0.73706,0.80549,-0.46778,0.3322
3,1.1932,5.8083,0.40028,-1.0247,-1.2927,-1.499,-0.1684,-1.7527,0.54136,-2.074
2,-1.1576,-1.2788,2.4091,2.3664,-0.35327,-0.92847,-0.65923,-0.17142,-4.3958,0.35457
1,1.4494,-1.8687,0.61134,1.0297,-0.72408,-0.47865,-0.3728,-0.3793,-1.5252,-1.3235
1,0.017311,-0.99754,0.67854,1.2602,-1.9353,0.95957,-0.14311,-0.18951,1.345,-1.5088
2,-1.1697,2.9116,-1.4595,0.04011,1.0918,1.4807,0.62794,1.216,-3.7188,-2.4593
2,0.45586,3.8836,-1.1073,-2.4381,-0.32578,-0.85478,-0.62449,0.39012,0.78272,-3.4805
2,0.18706,2.4712,2.1952,2.8979,2.391,-2.0213,1.3059,0.46886,-2.0815,0.14665
1,0.22252,0.40429,1.2058,2.1396,-0.41994,1.3025,-0.22791,-0.88775,-0.72119,-1.1581
2,-1.3125,0.82635,-2.4308,1.7703,-0.54103,-2.1794,0.61731,1.9351,-3.0393,-2.6783
2,1.8514,-2.2388,-0.80866,3.1289,1.258,-0.55296,-1.3153,-1.0176,-3.2264,0.25933
3,-0.35436,4.2314,-1.1905,2.4016,-1.7222,-1.4446,-0.59674,-3.3581,-0.024616,2.3011
2,0.049552,0.48189,-0.15185,3.2693,-0.67452,0.96245,3.2108,1.8752,-2.2073,-2.369
1,0.25929,-0.9634,0.72751,-0.19386,-0.15403,0.37562,1.2151,0.25491,2.813,0.45482
1,0.30079,-0.54586,-0.3109,-0.093911,-0.72481,0.074695,-0.030094,-0.0028626,-0.071132,3.0196
3,0.13343,4.0604,-3.2001,-2.3834,-0.92117,-1.7838,-1.9081,1.8761,-1.7795,0.93959
1,-0.63936,0.95685,0.22472,-0.19686,-1.1095,-0.095953,-1.0438,-1.754,2.0871,0.13716
2,1.2748,-1.2302,-2.0313,0.24898,-0.75461,1.6295,-3.3845,-2.5221,-2.2016,-1.1313
2,-3.3443,-2.3477,-1.3714,2.41,-1.2702,-1.4723,-1.3901,-1.9985,0.34075,-0.79731
1,1.0203,-0.51607,-1.859,-1.0199,-0.058988,0.53709,-1.2711,0.30184,-0.1384,-1.8535
2,-3.6304,0.9891,-2.3025,0.28442,1.6712,-2.9779,-0.57343,-1.7912,-0.27368,-0.69016
1,0.056188,-0.20494,-1.8212,0.41246,1.0948,1.153,-1.6767,0.027121,0.53749,0.88364
1,-0.20783,-1.6277,0.14646,0.68834,-0.91002,0.15661,-2.0237,1.0852,-0.39201,1.2484
1,-0.54677,-0.65692,0.77161,0.38714,-1.408,-1.0906,2.2813,-0.92116,-0.87525,-0.40116
1,0.66854,-1.2156,0.16438,0.94931,0.65709,1.7222,-1.5583,-1.3989,-0.39548,0.30142
3,1.57,2.505,-3.7101,0.52342,0.81629,-0.47896,0.16089,-2.9326,-1.3663,3.5205
1,0.14973,0.26654,-0.34593,0.76849,1.6013,-1.5755,1.8788,0.03565,0.093024,-1.2926
3,0.12151,-0.41495,-1.5175,3.1155,2.8921,-3.179,1.3789,3.7046,0.2858,-1.285
2,-1.7685,0.26059,-1.6336,-0.9443,2.1629,-2.1079,-2.9503,-1.315,-2.935,-0.19108
2,-1.9738,0.61017,-1.8085,-0.64877,1.1392,2.679,-0.72071,2.8076,2.3528,-2.486
1,0.71694,-1.6623,2.1733,0.37082,1.0466,0.52898,0.29618,0.12543,-1.3136,0.23318
3,2.5669,3.8388,-1.6248,0.64677,1.1482,1.1713,2.907,-0.27951,0.50257,-3.5903
3,-0.10055,-1.1104,-0.41888,-0.20916,-3.4661,3.8576,2.3116,2.6923,1.4165,1.7824
2,0.88773,0.0039167,-0.47181,-1.509,2.292,0.15235,4.3057,2.7716,0.6959,0.58368
2,3.1126,-1.2684,1.0599,-2.2597,2.148,-0.11367,-0.052156,-1.3616,2.6317,-1.4701
2,1.7231,0.091077,3.6606,-2.7552,-0.22075,0.96133,2.3271,-0.36379,2.0055,0.12899
3,-3.9219,2.6005,-1.9621,2.351,-3.37,0.16337,-0.473,1.0299,-1.666,-1.2935
2,2.5308,-1.1567,0.82487,-2.9782,1.8308,0.72051,0.40472,-2.4995,-2.1722,1.0697
1,1.5025,0.94078,0.55141,1.1864,0.61521,-0.17569,0.67902,-0.6161,2.1702,-0.24123
2,0.39835,-1.3476,3.2964,0.59036,-0.19192,-0.49691,-1.5415,3.3915,-1.1252,2.6508
1,0.092428,1.9525,-0.60478,0.42957,1.1016,0.81923,-0.9079,1.2218,1.0058,-0.29109
1,0.56582,1.8647,0.13554,0.86195,0.12917,1.928,0.80661,-0.27421,-0.48197,0.36289
1,0.37745,-0.32914,-2.2078,-2.1296,-0.86549,-0.14769,-0.13975,0.22622,-0.46483,-0.50603
2,-2.3619,-0.64515,1.7617,-2.4259,-1.9768,-0.97681,-0.51735,2.9029,-1.5393,-2.4548
3,-0.35662,2.708,-3.7348,2.3092,2.3777,-0.27473,2.1734,-1.0682,-1.8331,-2.6939
1,-0.38368,-1.5716,0.27006,-0.97861,-0.50643,0.098647,-1.2157,-2.2313,1.3492,-0.083745
3,0.19431,-0.80183,-1.9927,-1.3898,-2.055,-0.084031,-5.4207,-1.6176,-1.601,0.84756
2,-1.586,1.3063,0.42711,0.2054,-2.9132,-2.4727,-1.9599,-3.4937,-0.45199,0.0022191
2,1.1168,-3.5689,-0.82451,-3.3622,-1.904,0.70157,0.29873,1.3472,-1.8273,-0.0047444
3,-2.7864,2.7194,-2.4225,1.4342,3.1763,1.7091,-0.77916,-0.81865,2.877,1.2998
1,-1.6526,1.3505,-0.84675,-1.5601,1.0416,0.1971,-0.44135,0.13042,-0.79668,0.4211
1,-0.14131,0.081501,-0.15643,0.9757,-0.12261,-0.99002,-1.6602,2.1758,-1.0517,0.047379
3,3.0493,1.6799,1.4517,2.603,-0.19753,2.4636,-1.0935,1.1163,4.1669,0.21029
1,-0.033816,0.12295,-0.3827,-1.2697,-1.2497,-2.0246,0.95561,-0.34883,-1.0522,-1.5092
3,2.823,2.3868,-0.093807,2.3402,0.39848,1.3637,2.416,4.2451,1.6567,-0.46249
2,0.96808,2.3379,0.072808,-1.0189,1.9424,2.4521,2.8439,3.294,-0.70118,0.088987
1,-0.51223,0.85004,1.0682,0.69257,-1.7019,1.4778,-0.24082,-1.1576,1.3142,-0.079958
1,-0.26013,-2.1346,-0.66595,-1.6866,0.70461,-0.58934,0.74484,0.39386,-1.3568,-0.60133
3,0.43491,0.82963,-0.1491,2.9467,0.40075,3.0058,1.5429,3.5065,0.025951,3.6123
2,-0.33938,3.0994,3.2038,-0.13309,1.884,-1.1246,-0.15617,3.0469,-0.84408,-1.2879
1,-0.63143,-2.2358,0.29286,1.406,-1.3387,0.063975,-1.1399,0.29909,-0.99312,-0.2358
3,-0.87347,-2.3566,1.7398,2.4875,0.79507,4.9546,-0.41989,-0.73966,-1.9556,0.61839
2,-2.7696,-1.8207,0.37784,3.0194,0.77798,-0.81308,-0.82168,-2.745,-1.0132,-1.8559
2,-2.0943,2.1947,0.37037,-2.6392,-1.1184,0.14397,-1.2998,-1.1513,-3.4716,-1.9621
2,1.1087,-1.0245,0.044501,1.7795,-0.20025,-2.6488,3.5114,-2.7598,-0.19619,1.1962
2,-0.99184,-2.0004,1.776,-2.4282,-0.30869,-1.2827,1.2529,2.2088,-3.5091,1.1407
2,1.0728,0.70277,-0.55345,1.9917,-2.1653,4.6334,-0.66407,1.9998,0.04253,-0.47847
1,1.9451,-0.93312,0.75772,0.71895,0.90699,-0.74292,1.202,-1.0248,1.2211,-0.90531
3,-1.5099,1.6092,-1.7845,1.8463,1.1066,-3.9254,-0.64856,1.4899,2.718,-3.2595
3,-2.786,-1.0574,4.0938,-1.0691,3.4272,-0.89279,-0.69633,-0.41574,-2.1145,0.62379
3,5.1025,0.97917,-0.81693,-3.1411,-0.071435,-0.26817,1.4144,-1.7865,-1.6742,-0.80081
1,0.70639,-0.78562,2.1456,-0.080259,1.5578,0.80239,0.86347,0.12637,-1.0836,0.41943
3,-4.6429,-0.095336,-4.0909,-1.2714,-0.29436,1.3478,-0.54208,0.94972,1.6753,-1.38
1,-0.27068,0.17667,0.93418,1.4424,-1.7418,1.5386,-1.0212,0.97912,0.0070307,-0.46419
2,1.7722,0.31793,-0.52612,2.5069,-2.2139,2.0065,-0.64812,2.4299,-1.6979,2.9473
3,2.0488,0.049796,-0.53141,1.8301,3.776,-0.63982,0.67307,-4.0985,0.42123,-2.6765
2,-1.9028,-0.57185,-1.0848,0.91705,-0.99903,-1.8312,1.066,-3.2991,3.4535,0.20438
2,-1.1019,-0.032229,-0.82402,-2.2161,-2.6416,0.29384,1.314,-3.0696,1.2686,2.9022
2,1.1004,-1.9693,2.4027,-0.62522,-0.84933,-0.42753,2.9942,1.1413,0.97106,3.3803
1,-0.77918,-0.43579,0.62038,0.3172,-1.9011,-0.91627,0.12936,1.4664,1.7529,-0.90932
1,-1.9756,0.55465,0.36989,-1.7694,0.0071644,0.8394,0.60545,-0.249,0.19187,-1.5608
1,0.12196,2.2295,-0.51229,1.9317,-0.037649,0.041205,0.3643,-0.40138,-0.42517,0.29566
3,1.8654,-0.23481,-1.2068,2.4941,4.1618,1.0609,-3.9961,-0.85849,-0.26153,-0.77754
1,-1.5929,-2.0682,0.5689,-1.0012,0.48099,0.56345,-0.23746,0.74822,-1.3671,-0.56666
2,-1.6784,1.818,2.0008,2.0122,-2.6811,0.21188,-0.51802,3.7368,0.052339,1.4375
2,-1.5482,0.090193,3.0833,-1.0371,-2.9837,-1.0596,2.8897,2.153,0.4865,0.67808
2,-3.5529,0.61965,-1.8745,2.6037,-1.6859,1.4558,0.66325,0.079948,-2.7,-1.0373
3,-1.6673,1.6592,-3.7926,0.75743,-2.3713,1.6877,-1.6831,1.7462,-3.1398,-1.9999
3,-1.1885,3.3456,-2.8779,0.97029,0.8371,-3.3124,1.3114,-0.37096,3.4492,0.7713
2,-2.0644,-0.19077,-1.0879,1.3095,3.4991,1.1852,-3.2972,-1.1639,-0.97681,0.67406
1,-0.12069,-0.77722,-0.55168,-0.68086,-0.67675,-1.367,-1.7651,1.8852,-0.61096,0.60993
1,-0.28054,-0.40024,-1.1033,0.49605,1.1603,-0.32472,1.4035,-2.1316,0.98032,0.41902
3,-4.2787,-0.97551,3.6647,1.0299,-2.8071,0.397,0.49534,0.67227,-1.5176,0.91645
3,2.3191,-0.88886,-2.8457,-4.5192,-1.7955,2.0569,1.6092,-0.10394,-0.69945,0.77246
2,-0.21827,1.2314,0.46138,2.0311,0.073698,-3.812,0.094461,-1.036,3.621,-0.27558
2,2.1337,0.85103,4.1724,0.61387,0.79059,-1.397,0.74272,-1.932,0.58178,-1.8987
2,-0.64292,3.2544,0.24059,-2.5888,0.5559,0.96126,0.78098,2.1944,-1.8362,3.0443
3,2.2107,-2.1446,2.8236,4.6301,0.88258,-1.1991,-0.47568,-1.3101,-0.87204,-1.6268
1,0.27451,0.90995,0.80693,2.5286,-0.4079,0.20959,-0.33424,-0.0098172,0.13293,1.3154
2,0.049935,3.3701,1.1196,-0.67933,0.47604,3.5632,1.0074,1.6106,-0.18712,2.655
2,1.4343,-1.3345,-0.47297,3.1117,1.4401,-0.18829,-2.3713,-1.7222,-2.6396,1.5841
3,-0.82847,-1.6796,-2.103,-4.664,-2.513,0.20743,-1.2527,-1.2412,2.5005,0.38913
2,0.37744,2.014,2.2608,-1.755,-1.1078,-2.0996,2.8186,0.21148,-1.292,-2.9026
2,2.8197,1.8201,0.96485,-1.2665,-1.7451,-1.1004,-1.8722,0.72235,-1.034,-3.5794
3,1.0698,0.30123,2.9558,0.9513,-1.417,2.5666,3.9676,0.31887,1.1755,2.9242
2,2.1063,-1.502,-2.4473,-1.3169,-1.1073,-0.38761,-1.3028,-1.6357,-3.4536,-1.6488
2,-0.38601,-4.4117,1.8155,-1.3835,0.67227,0.19679,0.24421,-2.1727,-1.7791,0.092421
1,-2.0739,0.53995,-0.67781,-0.2405,-0.53103,0.054274,-1.8757,0.42417,-1.1434,-0.015198
2,-0.11437,-1.8727,-2.3308,0.40331,1.5341,0.89431,0.79854,2.5639,3.8188,1.0355
1,-0.1288,-0.48068,1.2633,0.16643,0.87426,-2.4245,-1.1714,-0.66067,0.31612,1.1137
1,-0.74476,0.89936,0.11542,2.0138,0.51425,-0.050663,0.92092,0.18268,-1.7306,-0.74397
3,3.0735,3.9107,2.8693,-0.66014,1.128,-2.6951,1.4424,1.1141,-0.4998,0.94134
3,4.4303,-3.1392,-1.1679,2.0448,2.1073,1.5354,-0.047242,-0.47039,0.29245,1.8585
1,-2.6586,0.35977,-0.036426,0.10603,1.0232,-1.2729,0.66684,0.14787,0.24064,-0.73138
3,1.5121,2.2532,-0.23678,-0.49944,-3.9564,-0.59501,-3.8277,-0.93139,1.6799,-2.3711
3,-2.2053,-4.4943,1.3206,1.0784,0.67356,3.3745,-1.6342,-0.15382,0.16286,-1.8123
1,0.34131,-0.40282,0.19155,0.97746,-0.95132,2.0068,1.463,-0.66242,0.9803,0.80227
2,3.5028,-2.6788,1.9345,-1.0284,-0.917,0.01934,-0.91328,1.2949,1.879,1.7343
3,-4.6411,-0.28361,-2.0671,0.10595,0.73052,2.3744,-0.56171,1.3597,2.6549,2.2635
2,1.1572,-3.7108,1.381,-0.53863,-0.65313,-0.8568,1.0127,2.504,-3.0552,0.30924
3,2.4707,-3.1947,-4.2105,-1.3188,1.9567,-1.6583,-1.0638,-0.35947,1.0702,-1.3908
3,-3.5866,-0.94312,0.19485,0.12806,4.7689,-0.048503,2.8201,-0.35891,-0.57881,0.93641
3,0.59172,1.6803,-4.3799,1.3841,-2.0783,-0.71181,1.0596,3.4697,1.7443,1.6637
1,0.052982,-2.8375,-0.35013,0.49848,0.3534,0.13696,-0.70978,1.055,0.086058,-1.3513
1,0.44732,0.35646,-1.5251,-0.24111,1.0828,-1.0773,-1.8603,-0.48186,0.41364,-1.5398
1,0.38933,-2.7543,-1.1137,-0.91798,0.41706,-0.26807,-0.60402,0.65817,-0.74398,-0.65099
3,0.13877,-0.33434,-4.325,0.16475,-2.5326,0.19411,-0.41596,4.1501,0.752,2.0178
1,0.1723,0.81192,0.60185,-2.017,0.66444,0.82467,1.5823,0.56305,0.2107,1.0157
3,-1.9577,3.6367,2.3117,2.3506,-1.4342,0.24769,-0.8975,1.773,-3.3158,-1.7393
2,-2.0461,-1.7283,2.6794,-0.13263,-2.3579,2.212,-2.4481,-0.65459,1.779,0.81745
1,-0.80836,-0.59699,0.00374,-2.5211,1.2823,-0.58176,0.45859,0.9558,0.85355,0.11545
3,-2.2545,2.9623,0.058224,-2.8176,-0.1682,1.8478,-1.9861,-0.73279,-1.1388,3.7983
1,0.6372,1.2461,-1.9651,-0.48175,-0.17253,0.095412,0.87908,-0.73835,0.030504,1.4861
2,-0.44492,1.3911,-3.5193,2.0263,1.471,-0.15616,-2.1429,2.4115,-2.3347,-0.064507
3,0.52954,1.2143,-2.87,2.1286,0.50747,0.022607,-0.0016326,-4.5258,0.52507,-3.5704
3,1,4.393,0.3512,0.72598,1.4489,-1.563,-2.7538,-1.125,-0.77769,-3.6698
2,1.0214,-2.1681,-2.9391,1.0537,-2.6568,-2.3933,-1.6827,1.8659,-1.1771,0.089045
3,-0.52178,2.1251,2.4339,2.2856,2.4761,-2.4706,3.9826,-0.88436,1.0698,-1.0323
1,0.1707,0.034263,-0.89368,0.13739,-1.2151,-1.1324,0.31425,2.2445,-0.64534,-1.3855
3,0.31553,0.17909,1.513,0.54236,1.177,-3.6821,-2.928,3.5832,2.3008,-1.6707
3,-2.8802,-1.4218,-0.63523,0.42304,3.5592,-2.8325,2.7819,0.0007368,-0.57057,2.4487
1,-1.9142,0.015406,-1.3906,0.2248,-1.1318,0.56,0.54896,0.069503,1.1195,-1.4571
2,2.2711,-0.50198,-2.7902,3.2535,1.0231,-0.39559,0.98849,0.16756,0.92385,2.7979
1,-0.30444,0.23161,2.6599,1.0248,0.21414,1.0695,-1.024,-0.46575,-0.46971,0.040873
1,1.0089,0.8505,0.40323,-0.71133,0.040279,2.4853,0.83722,-0.64746,0.39567,-0.71529
1,-0.53096,-1.4967,1.1907,0.10125,-1.0403,-0.025444,2.4695,-0.46502,-0.5148,-0.19054
1,-1.0835,0.84563,0.75952,-0.42782,-1.4444,-1.7032,0.60006,0.047969,-1.7312,-0.42928
1,-0.025284,-1.0938,-1.5917,-0.38556,1.9433,-0.99298,-0.045042,-0.72873,0.67146,-1.3962
1,-1.3058,-1.9341,-1.233,0.63152,-1.5515,-1.3559,0.21677,0.019398,0.022003,0.084998
2,-0.94344,0.3145,-2.882,-0.75814,-1.0698,0.61849,-0.21344,1.5998,1.2023,4.5765
1,-1.2403,-0.37341,1.0439,0.23087,0.57994,-0.87838,0.98071,0.53213,-0.27164,-2.5754
3,0.39452,-1.2567,-1.0437,0.21233,-5.5551,-0.3838,2.6003,-1.8625,-0.73068,-1.5068
3,0.13162,-1.1498,-3.386,2.5761,-1.9577,-3.3646,3.0605,0.63311,-1.6359,0.65207
1,1.3407,-0.070196,-0.81371,-1.3663,1.053,-0.49853,1.9769,0.91875,0.35974,0.23141
2,-2.5204,3.0908,2.1959,0.29889,3.3519,1.1719,-0.18162,1.315,-0.67672,-0.68894
1,0.35416,-0.89511,0.86984,-0.97506,1.6794,0.83152,0.8436,0.38677,-1.8687,0.36115
1,-0.70276,0.044978,-1.6916,-1.871,-0.057597,0.61754,-0.74614,0.67893,0.98133,1.0124
3,0.59206,0.54851,-5.6943,0.26374,0.36553,0.40375,2.5168,2.0513,-0.90018,1.6848
3,3.4893,2.6882,-1.6644,0.62323,-3.1647,-0.55412,-1.622,2.9525,-0.91939,-1.8449
2,1.0518,0.28709,-2.4385,1.9048,0.58398,2.3349,-0.18625,3.0329,2.9732,1.1912
1,0.60971,-1.5073,1.188,0.14932,-1.3774,0.87731,-0.23392,0.8296,1.1923,1.5132
3,-0.23268,-0.98701,-2.0126,-0.73924,-3.0518,2.1503,1.8759,2.239,-2.6581,-3.5757
1,0.98053,-1.5879,1.3878,-0.93105,-0.44121,-0.75593,1.22,-0.96867,-1.0904,1.0466
3,0.63796,1.5886,1.0001,5.3101,1.859,-1.0496,3.2388,-0.40923,0.35826,-0.35343
2,-0.81001,-2.124,-3.5252,1.5382,2.566,0.57714,2.0219,0.83144,1.5194,0.87913
1,1.784,-0.42402,-0.89987,0.62476,-0.74907,1.1152,-1.2498,0.65978,0.19025,1.3503
3,1.6195,-0.9877,-4.8576,1.1918,-0.18143,1.7166,-1.402,-2.4438,-0.18626,-2.914
2,-1.008,3.3194,-1.6052,0.72173,-1.8265,-0.63061,-1.3446,-3.0997,-0.98713,2.1634
